Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2004-10-21,33.22236633300781,33.337322235946615,32.794873524297756,33.193625904856084,19454090
2004-10-22,33.22236633300781,33.22236633300781,33.22236633300781,33.22236633300781,0
2004-10-25,31.5590877532959,33.26547122301101,31.332766361446936,33.22954424161677,23056597
2004-10-26,32.46436309814453,32.582912244197054,31.469274736693187,31.612968118570137,47578736
2004-10-27,32.238059997558594,32.6835134698391,32.02610874515429,32.61885185291976,19394494
2004-10-28,31.925512313842773,32.69069202228341,31.76744868575986,32.48592447586482,18371115
2004-10-29,32.14464569091797,32.33144971945817,31.792591497925514,32.04405711872959,17116336
2004-11-01,33.67141342163086,33.87617806391987,32.155427117331584,32.22368199809459,34839410
2004-11-02,33.743263244628906,33.96599140954021,33.488204274690375,33.73248630961983,20485599
2004-11-03,35.04729461669922,35.162253418702626,33.746852762031104,33.78637012254795,41592425
2004-11-04,34.569515228271484,35.27721420221562,34.37552458319811,34.98982441948472,19973994
2004-11-05,35.812469482421875,35.92024171069468,34.70960586561383,34.70960586561383,37708992
2004-11-08,35.636444091796875,36.23637067213202,35.503524713396104,35.95975788730285,27853799
2004-11-09,35.20536422729492,35.80888419253791,35.079631385341656,35.78014376331959,20114086
2004-11-10,35.44245147705078,35.70110073466217,35.27720132299819,35.367010052657236,18412439
2004-11-11,35.27360916137695,35.823244297770394,35.06165799641586,35.57177577999452,14801972
2004-11-12,35.3526496887207,39.37252754306571,35.10836766833918,37.36079342844335,4033074
2004-11-15,35.3526496887207,35.3526496887207,35.3526496887207,35.3526496887207,0
2004-11-16,36.268707275390625,36.40521703910394,35.083218422360964,35.22332146559322,36273242
2004-11-17,36.900962829589844,37.03028893252692,36.28307273992769,36.354920897652036,30062494
2004-11-18,37.47574234008789,37.6481761626289,36.71415889765671,36.936884102917894,30259352
2004-11-19,36.65309143066406,37.75595225686953,36.5381355371997,37.612255937622166,35694696
2004-11-22,36.9045524597168,37.17398157212445,36.2291844916239,36.2291844916239,24812986
2004-11-23,37.08058166503906,37.54040811224361,36.86863048011275,37.2601991469651,23853283
2004-11-24,37.21709442138672,37.51885437164341,36.85785652369227,37.00155284470359,21964665
2004-11-25,36.832706451416016,37.45418979510842,36.57764753526391,37.21709146523919,22905037
2004-11-26,36.832706451416016,36.832706451416016,36.832706451416016,36.832706451416016,0
2004-11-29,37.7415771484375,37.99663604863367,37.274567076294254,37.274567076294254,21653151
2004-11-30,38.057708740234375,38.57501311858401,37.748765167766464,37.993047145357444,28562124
2004-12-01,38.86959457397461,39.08513907811814,37.429049552501745,38.09364074969305,48428331
2004-12-02,41.78301239013672,42.135066620657035,39.372523252125816,39.372523252125816,86993584
2004-12-03,41.517173767089844,42.390122726612915,41.24056099216077,42.390122726612915,35467282
2004-12-06,41.3519287109375,42.51945408048528,41.229789159495375,42.01651985169286,38368829
2004-12-07,41.0250129699707,41.64290296585228,40.66936841949718,41.45609894605475,31896847
2004-12-08,42.59489059448242,47.994241286834516,41.67164733945618,41.67164733945618,60046357
2004-12-09,43.51454162597656,43.95640458623397,36.21122630446283,42.0308862224061,53101625
2004-12-10,42.75655746459961,43.99952151705245,42.50149849306308,43.68339131019238,51404206
2004-12-13,42.8427619934082,43.3888038820978,42.53381842546328,42.885872627528556,37837330
2004-12-14,43.36366271972656,46.34174762752497,36.42676875460718,46.34174762752497,34413633
2004-12-15,43.428321838378906,43.81270684273066,43.34210347377811,43.46783919399459,23108032
2004-12-16,42.221275329589844,43.45346194961744,41.67523352171609,43.45346194961744,29646615
2004-12-17,41.90515899658203,42.749367672877284,41.68961450167642,42.749367672877284,26734491
2004-12-20,42.55177307128906,42.64158179637817,41.72552524790318,42.03087839900588,21732100
2004-12-21,43.37443923950195,43.46784126191564,42.26079862424895,42.95772341791282,23236370
2004-12-22,42.74576950073242,43.755228191352565,42.47993075787382,43.431914412804026,24399874
2004-12-23,43.78397750854492,44.00670275779793,42.677523297655725,42.82121672573824,32714370
2004-12-24,43.75163650512695,44.326418836120325,43.55764881190223,44.193502364685585,23556342
2004-12-27,44.09650421142578,44.43059491280858,43.108599413376204,43.18044465837065,23321583
2004-12-28,44.88323974609375,45.04848992804863,44.04262152862795,44.04262152862795,29240244
2004-12-29,44.732364654541016,45.26044605754701,44.49167591404205,45.12034300602505,20836020
2004-12-30,45.48316955566406,45.82085357569404,44.47730114946823,44.832948661484075,42940514
2004-12-31,46.84468460083008,47.02430500431061,45.62327457166409,45.62327457166409,36535069
2005-01-03,47.114112854003906,47.6278240028318,46.70817104037262,47.024304106395455,22590407
2005-01-04,46.69379806518555,47.34042561722179,46.424368950225954,47.33683524304021,26206416
2005-01-05,44.36233901977539,47.11769545883756,42.461967991398296,46.69738931121228,52142335
2005-01-06,43.41754913330078,45.18500108862156,42.83198982442265,44.20427980444543,47719200
2005-01-07,44.2330207824707,44.54196438862917,43.48580455662938,43.78397413396699,30985674
2005-01-10,43.105010986328125,45.623272363699364,42.93257715023218,45.623272363699364,33139055
2005-01-11,42.2643928527832,43.66901359497507,42.05244165795576,43.10860435273983,36396853
2005-01-12,41.18308639526367,42.87150650994981,40.37839224434583,40.37839224434583,34234506
2005-01-13,42.609256744384766,42.88587241885209,41.67164620795707,42.17458036491261,25641903
2005-01-14,41.55669021606445,43.18044565851656,41.19026580538859,42.749359654397985,37262515
2005-01-17,42.31828689575195,42.81403755331492,41.18668832248367,42.246441626606114,31085227
2005-01-18,41.994972229003906,43.065502448635236,41.78661427127486,42.67752696416325,27446696
2005-01-19,41.757869720458984,42.354203062342606,41.60698684041554,42.17458556581558,20321935
2005-01-20,41.4094123840332,41.671657920908224,40.744821151403656,41.57825587843235,22292756
2005-01-24,41.03938674926758,41.4561025512605,40.56519300578714,41.4561025512605,18306315
2005-01-25,41.81174850463867,42.24283450240785,40.59392903590319,40.59392903590319,22039862
2005-01-27,41.739906311035156,42.24284053101339,41.61058020276453,42.10273748912304,20690862
2005-01-28,44.70362091064453,45.04848857186346,41.77941782457851,41.95185456002162,73276547
2005-01-31,46.19804763793945,46.44232960985095,44.97663777838198,44.97663777838198,35650267
2005-02-01,45.55501937866211,46.41359822031725,45.35025182960942,45.98251215974206,26149682
2005-02-02,46.611183166503906,47.09256356153409,45.695123394509885,45.695123394509885,48099255
2005-02-03,47.13925552368164,47.5451943939271,45.982507228812416,46.49262504974328,43291539
2005-02-04,46.56806564331055,48.06608828163367,46.3489279085569,48.06608828163367,43778661
2005-02-07,46.18727493286133,47.20392026828109,45.98610357628743,46.91653054115141,26428287
2005-02-08,45.63764190673828,46.546515048729624,45.37899259234264,46.34175040299268,30665946
2005-02-09,46.859046936035156,46.98118646600046,45.83880844449132,45.98250474311723,28964595
2005-02-10,46.59321975708008,47.40869093482415,40.21314666938812,46.91653650916643,28803507
2005-02-11,46.991973876953125,47.18596450432399,46.62914267539605,46.909348777301474,20552338
2005-02-14,47.81821823120117,48.475625697315,47.27576956353842,47.27576956353842,29762776
2005-02-15,47.5020866394043,47.99424390429474,47.03148614564685,47.99424390429474,25913216
2005-02-16,47.64577865600586,48.6983479690517,47.081773284445426,47.502082353863045,43552106
2005-02-17,47.39789962768555,47.65295851027225,46.812343343284574,47.57033343361037,42056929
2005-02-18,47.293724060058594,48.116381606609245,46.99914780508193,47.97268530567752,28481723
2005-02-21,47.47334671020508,47.807437430557556,46.78001812514918,47.54160158496704,39157153
2005-02-22,48.881553649902344,49.28749829981666,47.419455169241964,47.47334273257425,47075335
2005-02-23,48.6408805847168,49.50304987017261,48.439706299026724,49.07196667986175,35351587
2005-02-24,49.643150329589844,49.84432168816211,48.71272335548332,48.856416768058686,53718728
2005-02-25,49.22283935546875,49.97005557412237,48.9282659652948,49.934134398841415,35323204
2005-02-28,51.34593963623047,51.67284381364844,48.14153331720125,49.92335541750521,79761619
2005-03-01,49.977237701416016,51.50759117830324,49.765289423816796,51.083688813437625,54356594
2005-03-02,50.75320053100586,50.975925768644316,50.11375362577295,50.221522965006415,29291817
2005-03-03,51.5219841003418,51.71956514698792,50.72447335270874,50.850206217877236,33996408
2005-03-04,51.25972366333008,52.161413192266956,51.10525620934745,51.65848184894034,29723911
2005-03-07,52.20451354980469,52.80085265166475,51.38904541959517,51.475260881197215,38377350
2005-03-08,52.021305084228516,52.420057399131956,51.67284124822543,52.0895570539745,22336560
2005-03-09,51.79139709472656,52.58531140815239,51.16991371506395,52.23325717216239,27321145
2005-03-10,53.31816101074219,53.49059194678568,51.43215698009293,51.72313999433397,47119255
2005-03-11,52.944549560546875,53.95400830046358,52.8116301826265,53.24989986362467,39007871
2005-03-14,52.74337387084961,53.40437459481188,52.54579289049143,52.951731784330335,24652884
2005-03-15,52.574527740478516,52.994833897356585,52.08955418205496,52.73618752984198,26233750
2005-03-16,52.305118560791016,53.02359452242146,52.093170214542546,52.59610164478314,21586422
2005-03-17,52.175777435302734,52.62122784721501,51.586624908740774,52.44161037082025,23732586
2005-03-18,52.29073715209961,52.47035464166663,51.177093611648644,52.23325630202438,31969754
2005-03-21,51.92430877685547,52.549388317964315,51.66565657597152,52.51346133496155,17169890
2005-03-22,49.80839920043945,51.58662800974242,49.449158416388016,51.58662800974242,34645583
2005-03-23,47.254207611083984,49.84072348940377,46.783604278829976,49.55333089970158,46317397
2005-03-24,47.73558807373047,48.310370385671796,46.82312467563424,47.56315425159812,67231636
2005-03-28,47.821815490722656,48.78457335852035,47.354805318513385,48.78457335852035,28401269
2005-03-29,46.104652404785156,47.778705283571,45.76696836732201,47.778705283571,40407469
2005-03-30,47.494903564453125,47.72840862693079,45.813667114613935,46.302231106131245,44764882
2005-03-31,47.04584884643555,48.094827777229185,46.71894469979624,47.8505458083686,36799388
2005-04-01,48.1451301574707,48.33912078915268,46.8913892304679,47.06022980840632,29521064
2005-04-04,47.922401428222656,48.56903201803139,47.67811940648026,48.14512958111044,19813807
2005-04-05,46.3704833984375,48.098417751301845,46.11901487371671,47.994238805367544,29208120
2005-04-06,46.81234359741211,47.01710819840321,46.43514228472686,46.629129954341224,22893028
2005-04-07,47.063819885253906,49.2875080096643,46.92012356117014,47.01711887041007,17230695
2005-04-08,46.92730712890625,47.379947035116,46.55728940846063,47.203919920784365,26177831
2005-04-11,46.15854263305664,47.34762193923806,45.9896991521987,46.92731278180531,16933669
2005-04-12,46.45670700073242,46.58962639187581,45.702307103951675,46.15854032159625,23366320
2005-04-13,46.39204406738281,47.060225569018414,46.15135243936128,47.060225569018414,14849656
2005-04-15,44.67128372192383,46.15853229387355,44.47729604072753,46.15853229387355,20923024
2005-04-18,44.5527458190918,45.00538576326559,43.63668609187043,43.8270834346303,27207496
2005-04-19,44.29049301147461,45.472388424896856,44.121649564628505,44.886829184317335,25992197
2005-04-20,44.592254638671875,44.92993864051142,43.6294969222039,44.40186022481394,32639310
2005-04-21,45.1562614440918,45.24247690819931,43.90611107102956,44.40186160898256,21878838
2005-04-22,44.57428741455078,45.608893131352445,44.35515260963039,45.264025527362946,26528497
2005-04-25,44.84373092651367,45.17063805215381,44.186323395442244,44.89761559921047,19372831
2005-04-26,44.89041519165039,45.38616270995346,44.67846405008495,45.120326915800625,20614435
2005-04-27,44.54196548461914,45.185002764398014,44.2617622978679,44.90479667281282,15632712
2005-04-28,43.410362243652344,44.61740194662038,43.19841105882951,44.5455537919516,42287894
2005-04-29,42.02011489868164,43.460659858417785,41.81535024287153,43.27744907113147,29199492
2005-05-02,42.343421936035156,42.591297193919196,41.387847886047645,42.24642954325463,29021277
2005-05-03,43.04752731323242,43.270255411200374,41.96262724466812,42.497892173631406,36061068
2005-05-04,43.63308334350586,43.737265191338956,43.08704148626003,43.20200026579425,28089745
2005-05-05,44.27253723144531,44.53118653867035,43.82708096676994,43.82708096676994,25701255
2005-05-06,44.33720016479492,44.81858052366148,43.68697924051407,44.25816834896624,21151498
2005-05-09,44.66769790649414,44.82576152881039,44.337197544589955,44.545555458022164,13813515
2005-05-10,44.34797286987305,45.03411780952946,44.20786983955838,44.7610983072754,22834238
2005-05-11,44.200687408447266,44.45933961077137,43.72649364074221,44.21505762076165,16062962
2005-05-12,44.462928771972656,44.73954155351658,43.995918670751166,43.995918670751166,11044122
2005-05-13,44.49885177612305,44.642548082212755,44.00669454211601,44.40185938386269,11990726
2005-05-16,45.50831604003906,46.55728925918542,44.62099681741317,46.55728925918542,20309482
2005-05-17,45.07722473144531,45.98250443512478,44.771871551327216,45.6232665957996,23148253
2005-05-18,46.07231140136719,46.474659857456935,44.68924475632938,44.83294104848047,40876701
2005-05-19,45.88191223144531,46.83748614460191,45.65918705447131,46.34173860465467,20207311
2005-05-20,46.62914276123047,46.772839092164645,45.35025471138521,46.32738279013593,56265603
2005-05-23,46.73331832885742,47.196738090946226,46.557291207723004,46.851867502767725,17981076
2005-05-24,47.61345672607422,47.724819347589474,46.62914210179663,47.06022818366867,27189775
2005-05-25,48.67321014404297,48.83486706248567,46.93449559361005,47.56316267859122,46617624
2005-05-26,49.1186637878418,49.344985217716555,48.001435566975566,48.51155347307868,39829877
2005-05-27,48.01579284667969,49.215651726077894,47.7140329397672,49.215651726077894,28404459
2005-05-30,47.58112716674805,48.35348769269202,47.41946734009233,48.137946098541214,21733828
2005-05-31,48.17027282714844,48.385817307900126,47.35480172748887,47.67093188969103,20477533
2005-06-01,47.43383026123047,48.48999291516689,47.28295029707293,48.10201461954737,21960447
2005-06-02,47.0817756652832,48.137938310740836,46.9560428469669,47.77151388368064,21752598
2005-06-03,47.595481872558594,47.886467740583505,47.09614102508989,47.09614102508989,17817868
2005-06-06,49.0252571105957,49.348576728175104,47.994244461747016,47.994244461747016,31580118
2005-06-07,49.28390884399414,49.438382092556395,48.716313045932566,48.85641608198895,19365793
2005-06-08,49.56770706176758,49.91617092952616,49.21565862904722,49.574893620694176,23477478
2005-06-09,49.53178405761719,49.93413257830021,49.26235491899621,49.790436263080025,13815974
2005-06-10,48.90312194824219,49.984428921614075,48.755829442810814,49.71859014657646,19059313
2005-06-13,48.98933029174805,49.136616966089456,48.400177784715524,48.928259073671484,14116805
2005-06-14,49.3018684387207,49.63236877606243,48.60494659286259,49.21565298016791,18355884
2005-06-15,49.503047943115234,49.78325403929328,49.165366801644964,49.35935161538271,15869548
2005-06-16,48.85283279418945,49.70422806720399,48.68758258848466,49.57489904072409,19137733
2005-06-17,48.84916305541992,49.47862496348283,42.01291513080643,42.01291513080643,20822232
2005-06-20,48.09161376953125,49.28832262599783,47.86837497331039,49.17853203533277,22988532
2005-06-21,48.73571014404297,49.09069704327531,47.95986376930712,47.95986376930712,15352877
2005-06-22,48.399024963378906,49.474964463978324,48.16480740446332,49.11265936248298,19605237
2005-06-23,50.005619049072266,50.15566413140872,48.09527562374984,48.52711687622222,39389007
2005-06-24,49.66893005371094,50.43014016322921,49.409097325060756,49.99464128681661,26689330
2005-06-27,49.160240173339844,50.093455851767125,48.966277072338386,49.55182399061223,19193916
2005-06-28,48.457584381103516,49.584760199385585,48.344133204757696,49.185855233779236,26041629
2005-06-29,49.25538635253906,49.39445265855201,48.16114693813054,48.61128510484433,20237655
2005-06-30,49.910465240478516,50.21056130830947,49.40543323945066,49.478626969277414,23672630
2005-07-01,51.692718505859375,51.886678614201415,48.46489430142432,49.917781102845765,51589554
2005-07-04,52.08795928955078,52.58201542843607,51.84276298664245,51.97085051922933,22186102
2005-07-05,51.549983978271484,52.534432644230286,51.38163902468666,52.11357026026822,27847143
2005-07-06,52.75768280029297,52.99190037279195,51.75127639417807,51.864727565331684,21981771
2005-07-07,51.98549270629883,53.27003762727488,51.61952997756848,52.9918990880136,35182232
2005-07-08,52.53077697753906,52.99189089137077,51.98182705088276,52.3331533467712,20907232
2005-07-11,52.31486129760742,53.27735262108503,52.13920108250633,52.91870512395915,13795105
2005-07-12,52.54541778564453,53.21147653377477,51.7476138848705,52.61861150993679,24417997
2005-07-13,53.16756057739258,53.7970194934211,52.50150184060604,52.85282816014314,25632735
2005-07-14,52.15018081665039,53.56280738608941,51.96719944969053,53.21148103087693,18183477
2005-07-15,52.64423751831055,53.28467526799493,51.96719994380361,51.96719994380361,15558373
2005-07-18,52.44662094116211,53.061443631349114,52.285597078203004,52.99190750587014,12363256
2005-07-19,52.80891799926758,53.2700379053007,52.50150670140246,52.62593663394739,12744827
2005-07-20,53.05411911010742,53.77507179125449,52.86015896376503,53.27004270399883,16221358
2005-07-21,51.95255661010742,53.43106166447028,51.6744239882769,53.07241416441312,16720944
2005-07-22,52.77962875366211,52.91503742263903,52.011103622144496,52.333151234090394,16907988
2005-07-25,54.39720153808594,54.748527831033755,52.91503911590772,52.91503911590772,32782752
2005-07-26,55.01568603515625,55.260882318680125,53.79701392768565,54.1629825050517,44964253
2005-07-27,56.73573684692383,57.37618052776579,54.64973026331849,55.041314069544725,28781526
2005-07-28,56.73573684692383,56.73573684692382,56.73573684692382,56.73573684692382,0
2005-07-29,58.5728874206543,59.24626145132485,56.43198117379382,56.724756094024194,48952061
2005-08-01,57.81898880004883,58.91688876042081,57.464004855103425,58.48138994215246,20995667
2005-08-02,58.814422607421875,59.05961892508399,58.04223383236834,58.04223383236834,23169758
2005-08-03,59.326786041259766,60.09165383932291,58.84737206160651,59.06694736925111,29064138
2005-08-04,59.17306137084961,59.758611148469505,58.7741623910869,59.55366635891442,18538816
2005-08-05,58.975433349609375,59.63051320193004,58.72291593987433,59.213308466378486,13737619
2005-08-08,57.010215759277344,59.637851409029096,56.82357084056497,59.26456749007589,21980468
2005-08-09,56.874794006347656,57.712861222190014,56.13920510184491,57.09071755428891,27521458
2005-08-10,59.085235595703125,59.57929177710947,56.95531410360387,57.31029805971838,21487442
2005-08-11,59.82814025878906,60.30389648529167,58.86564904357495,59.43289890079851,30915586
2005-08-12,59.36336135864258,60.16482873591727,59.06692886770208,60.01112606871037,22299623
2005-08-16,59.07059860229492,59.7915511886955,58.65339376770654,59.43290370293276,14075937
2005-08-17,59.79521942138672,59.94526451649872,58.57289521192805,58.84737025653653,17450732
2005-08-18,59.326786041259766,60.60401003359476,59.180398557182095,60.01846009728408,21894545
2005-08-19,58.94983673095703,59.72568918872705,58.8473702300693,59.506107969444685,13668548
2005-08-22,57.81898880004883,59.3963085486193,57.464004855103425,59.12549117332442,14724740
2005-08-23,56.96263885498047,59.066939420379256,56.80527262669796,58.03857547306169,18071005
2005-08-24,56.68815994262695,57.82265383587223,56.00014364211691,57.82265383587223,20890921
2005-08-25,57.211490631103516,57.60307442009093,56.25266283734123,57.090724232749636,26546716
2005-08-26,57.20783233642578,57.592094972366425,56.75403358691482,57.592094972366425,12492209
2005-08-29,56.41733932495117,57.3834881821744,54.89491935692041,57.3834881821744,12861316
2005-08-30,57.665287017822266,57.89218934519055,56.596665714607795,56.706453344966235,13522764
2005-08-31,58.283775329589844,58.44114156736827,57.31030514305421,57.78606147175476,14736569
2005-09-01,58.525306701660156,58.95714791773358,58.20691665081542,58.62777910370354,12385333
2005-09-02,59.00105667114258,59.25357411591506,57.91414147643071,58.715602940330655,14674842
2005-09-05,59.80253601074219,60.21607735388313,59.04132590971009,59.25358596338471,14539911
2005-09-06,61.1273307800293,61.335933212457014,59.76227684986912,60.16483941722054,26123058
2005-09-08,61.36886978149414,61.61406612184784,60.8418772753324,61.116352292355344,13430556
2005-09-09,62.77783966064453,63.09257212272596,60.90409310440426,61.33593435634626,26345035
2005-09-12,63.61224365234375,63.82450370442071,62.572900920210294,62.94618481895404,14130668
2005-09-13,64.58936309814453,64.82724418153163,63.23895161068779,63.53172058916437,25209056
2005-09-14,65.76412200927734,66.60584697638485,64.20876554618528,64.41004683156258,54837887
2005-09-15,66.08250427246094,66.44481527809234,65.54819659703759,66.23987048329671,24198818
2005-09-16,65.96540069580078,68.05507073361457,65.44939289035143,66.44482051403558,19860917
2005-09-19,66.74490356445312,67.03767845268095,65.81534862095307,66.23255342852474,16603628
2005-09-20,66.82174682617188,67.41095414606386,65.87389800555171,66.96081310573375,25826456
2005-09-21,67.26092529296875,67.9233205670202,65.36522127702432,66.60584524907034,42278748
2005-09-22,65.26274108886719,67.81352484457899,64.86749972430123,66.97179999965947,38010458
2005-09-23,65.13831329345703,66.38625830602663,63.692750551395754,65.65432697962629,34401359
2005-09-26,66.94985961914062,67.32314947298443,65.2883729470878,65.36156668793137,12710180
2005-09-27,67.97821807861328,68.36248071402402,66.79980319380043,67.1181932491643,28747706
2005-09-28,68.57107543945312,68.7284357235235,67.78424442675048,68.04774063583345,26322015
2005-09-29,68.87116241455078,69.11635870280148,62.62045923823358,62.62045923823358,26485466
2005-09-30,68.6698989868164,70.2655129592686,66.70100110434774,66.70100110434774,23135736
2005-10-03,69.1932144165039,69.75314313097354,68.6552491451135,68.6552491451135,17041086
2005-10-04,70.15570831298828,70.2508595627425,69.1785806752497,69.32130459064581,15852315
2005-10-05,69.30667877197266,70.26551256356424,69.02122497922139,70.26551256356424,16061627
2005-10-06,67.7330093383789,69.00657535618465,67.41096169893898,68.80163056884084,21546731
2005-10-07,67.09989166259766,68.21608553753636,66.27280321676899,67.73300816825166,33668879
2005-10-10,66.12642669677734,67.82816454315251,65.88854560868442,67.22066313028714,22108626
2005-10-11,68.6479263305664,68.83822881820367,65.21516040558026,66.19960912988034,43606837
2005-10-13,67.57930755615234,69.31032399825705,67.20236018183694,68.47592621641162,28995893
2005-10-14,66.6424331665039,67.85012073892084,66.24719179033104,67.55735176039188,28971569
2005-10-17,67.64151000976562,67.98917864715546,65.58111923868,67.25724155871939,37385300
2005-10-18,66.77052307128906,68.24902806768942,65.97271914269567,67.77693533578355,24827273
2005-10-19,65.08341979980469,66.60583980707084,64.41003989859989,66.16667745798844,37548932
2005-10-20,63.561004638671875,66.9718076190216,62.324038288457096,65.80071976912137,52225777
2005-10-21,64.89677429199219,65.1712492779217,63.019370359749445,65.14197060456925,34441782
2005-10-24,63.26091003417969,65.41278898557177,62.66438146910514,65.2883590607558,27306180
2005-10-25,64.77235412597656,65.36155565033204,62.748556707041345,62.95715912914247,48166302
2005-10-26,64.75769805908203,65.1931968039473,64.16483312736352,64.9955791056875,25314692
2005-10-27,60.81991195678711,65.06878183518168,60.318540576360256,64.84920066599612,57195991
2005-10-28,59.3231086730957,60.91505871581472,58.88760989997727,60.73573499529891,40106861
2005-10-31,61.41642761230469,61.63967228930253,59.65247506665802,59.65247506665802,23875127
2005-11-02,60.75768280029297,61.467656421485046,60.05503032523761,61.26271759587781,27523748
2005-11-04,60.75768280029297,60.75768280029297,60.75768280029297,60.75768280029297,0
2005-11-07,61.109031677246094,61.665302864935086,60.384421413798904,60.904092775713934,18749304
2005-11-08,60.9772834777832,62.24352848675107,60.71378723549883,61.47499728688239,30387479
2005-11-09,61.980037689208984,62.21425527659903,60.78698630487398,61.26274262878233,44152993
2005-11-10,62.177650451660156,62.83639402152594,61.775087895977634,62.21425027588816,33889807
2005-11-11,63.74765396118164,63.87208390338737,62.236212496632895,62.236212496632895,26238551
2005-11-14,64.5674057006836,64.83822307274338,63.42193308773735,63.897689336983944,25312604
2005-11-16,65.59211730957031,65.7055684794486,64.5051960357961,64.88580106644626,20215303
2005-11-17,66.74490356445312,66.92788491036036,64.86383615268296,65.6543247998159,30232612
2005-11-18,66.6204833984375,67.47684474525305,66.23987835540836,66.92789470869401,19246580
2005-11-21,65.339599609375,66.82542582105519,64.80162835610135,66.60950224565467,21571510
2005-11-22,64.05506134033203,66.04957423428642,63.82450138360562,65.13100385940794,37284889
2005-11-23,65.6469955444336,65.8665766834854,64.08066073910918,64.26364206241757,36012813
2005-11-24,65.96905517578125,66.51800511502245,65.5079353329082,66.02028545301594,23007864
2005-11-25,66.39723205566406,66.6058344506259,65.54819201788257,66.16667213686098,19212919
2005-11-28,68.33320617675781,68.80164133230618,66.64244100901591,66.75223456754648,25680036
2005-11-29,67.04866027832031,68.57473791191269,61.48231504386552,68.57473791191269,33721692
2005-11-30,65.62873077392578,68.02214909161457,65.36523447344501,67.32681146761053,29193387
2005-12-01,66.85104370117188,67.0010887826549,65.23347226006094,66.09349122642966,25655183
2005-12-02,66.6351089477539,68.13556529628423,66.39357028216064,67.00107160116339,25973331
2005-12-05,65.32496643066406,67.17675546532132,65.14930028601043,66.3935878410015,21871843
2005-12-06,64.4100341796875,65.80070890983441,64.0440715064162,65.80070890983441,31805783
2005-12-07,64.88578796386719,65.20784149625308,64.48322548723715,64.99558149651978,22418837
2005-12-08,64.89677429199219,65.50793922529877,64.16118535426098,65.20784909922989,19777528
2005-12-09,65.76045989990234,65.94344125997517,64.95899242833845,64.95899242833845,14317934
2005-12-12,66.55827331542969,66.89496332720454,65.72753296926241,65.72753296926241,22899790
2005-12-13,67.81352996826172,67.95625389013539,66.32038857784495,66.56192728717885,29334211
2005-12-14,68.04774475097656,68.75039740537683,67.67446089823082,67.7037395717818,25187032
2005-12-15,65.69091796875,68.36247399784875,65.3066553710906,68.21608655536797,26857954
2005-12-16,67.498779296875,67.69640289993775,64.77599348736301,65.65431206318647,57370338
2005-12-19,68.97730255126953,69.30667136640857,67.49879753882568,67.63054861596375,27084043
2005-12-20,68.2307357788086,69.16761203599988,67.72570670117358,69.16029088695635,26986356
2005-12-21,66.44114685058594,68.43200179441847,65.91049682899124,68.06969673394623,32669484
2005-12-22,66.69734191894531,67.13650436280807,66.16669173813168,66.752241663282,24923752
2005-12-23,65.34326171875,67.03768440187426,65.03584450774719,66.8620182696542,21616109
2005-12-26,63.59028625488281,65.50794787642711,63.31946884793116,64.99559765821412,23849584
2005-12-27,65.21516418457031,65.42010897911403,63.09988509238162,63.67810781784461,25006728
2005-12-28,65.7348403930664,66.45945653910513,64.7320975446615,65.28470517132781,29763412
2005-12-29,65.29568481445312,66.38626370397533,64.99559466258472,66.09348878222112,28922996
2005-12-30,66.4704360961914,66.78882615979926,65.28836356581478,65.50794475679393,21495677
2006-01-02,66.23255920410156,67.17308707353178,66.0312779305105,66.78882443807721,21240601
2006-01-03,66.75589752197266,66.97181520418268,66.31307747419694,66.46678610104516,17462401
2006-01-04,67.18406677246094,67.55735061688752,67.02303703075464,67.02303703075464,19420938
2006-01-05,68.89679718017578,69.20055089585827,67.27922563760292,67.4548917918646,42574671
2006-01-06,68.8126220703125,69.53358065562169,68.15388437411676,68.87483704095462,23846595
2006-01-09,67.8464584350586,69.36522071018787,67.48415337206782,69.36522071018787,22970843
2006-01-10,66.68634796142578,68.34783425042707,66.47043032272317,67.63054522508408,27809666
2006-01-12,68.28563690185547,68.50155457753506,66.1666879955501,66.67904415107628,33539820
2006-01-13,67.61591339111328,68.6479409158271,67.41463209867294,68.43568085901624,21138282
2006-01-16,67.1474609375,68.02577961649234,66.16666987177643,67.7769257153206,24173308
2006-01-17,66.448486328125,67.85013429468015,66.27648370508518,67.04500908554645,17349516
2006-01-18,65.3615493774414,66.31306183793558,64.60033940904607,66.31306183793558,26612014
2006-01-19,66.44483184814453,66.97181850703959,65.87392420907561,65.87392420907561,20332545
2006-01-20,66.37527465820312,67.0962271687934,66.06054225791932,66.78881591596064,19838109
2006-01-23,66.060546875,66.94252918033592,65.66530549901097,66.36064291982598,14207857
2006-01-24,66.01663970947266,67.08160349331669,65.88123100757609,66.23987852353083,24233455
2006-01-25,64.79063415527344,66.60582876088857,64.43565027118413,66.31305391005527,39929027
2006-01-27,66.88031005859375,67.26457264797119,65.50793521300274,65.87390381131704,23000350
2006-01-30,64.68450927734375,66.73392155838367,64.50152794033055,66.239865438131,34126697
2006-01-31,64.87480926513672,65.50793165063224,64.31122298100404,65.14196307221958,25412634
2006-02-01,63.623207092285156,65.25175691667877,63.38532603556316,65.06877558583325,23565541
2006-02-02,63.31214904785156,64.77601178149375,62.982774310234795,64.77601178149375,30430053
