Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1103,2012-03-28,36.462764739990234,36.70310258997706,36.13659177726336,36.47993222822353,4875221
1104,2012-03-29,36.32543182373047,36.56577203298355,36.050761290458524,36.462769418793194,12199593
1105,2012-03-30,37.13228225708008,37.54429270650376,36.325431176789856,36.325431176789856,8544753
1106,2012-04-02,37.28678894042969,37.54429431816001,36.96061359922982,37.11511868860946,8676278
1107,2012-04-03,37.801795959472656,37.939131215983565,37.252450276575836,37.47562065051272,3566758
1108,2012-04-04,38.059303283691406,38.21380603737798,37.509957572331714,37.78463042801156,3850338
1109,2012-04-09,37.664466857910156,38.059309884058216,37.269626160189205,37.80180447378096,4475284
1110,2012-04-10,37.90480422973633,38.21381211467897,37.45846338775318,37.66446631595454,4598397
1111,2012-04-11,38.35114288330078,38.45414549948376,37.4412914852759,37.4412914852759,4023851
1112,2012-04-12,38.36831283569336,39.072159046509476,38.145142426667796,38.33397785195391,5102969
1113,2012-04-13,38.45414733886719,38.900490478058884,37.95630405333399,38.45414733886719,6602489
1114,2012-04-16,38.40264129638672,38.71164678384649,38.19663608579584,38.4369739458675,4350870
1115,2012-04-17,39.003482818603516,39.106483084137636,38.11079677551493,38.162296908281995,9477019
1116,2012-04-18,39.089324951171875,39.57000070481245,38.8661522360749,39.03782248072178,4441325
1117,2012-04-19,39.36399841308594,39.48416852466395,38.900490115056925,38.96915775234713,2496045
1118,2012-04-20,39.089324951171875,39.60433568511251,38.90048721637496,39.20949505379537,2778756
1119,2012-04-23,38.02496337890625,39.31249004025616,37.83612566955632,38.9519821093929,3854809
1120,2012-04-24,37.7674674987793,38.28247829221209,37.5099621020629,38.1451430120008,3169871
1121,2012-04-25,37.235286712646484,37.92196772444223,36.97778133322308,37.698797326979346,3380361
1122,2012-04-26,37.115116119384766,38.04213494935744,36.82327578012177,37.54429171922643,4377198
1123,2012-04-27,37.166622161865234,37.76746809705484,36.994951894668205,37.14945466946013,1965594
1124,2012-04-30,38.19663619995117,38.47130903875105,37.115114662183174,37.115114662183174,3199398
1125,2012-05-02,37.630126953125,38.4026430351789,37.45845671266858,38.04213506453508,3811572
1126,2012-05-03,37.303951263427734,37.59579160067899,37.132281024674434,37.42412136192569,1452253
1127,2012-05-04,36.6515998840332,37.28678060514711,36.42842720950002,37.11511039170295,5666533
1128,2012-05-07,36.32543182373047,36.73744228049189,35.43274793374315,36.53143705211118,4565509
1129,2012-05-08,36.30826187133789,36.78893756957189,36.06792169379444,36.32542703108261,2959419
1130,2012-05-09,35.79325485229492,36.47993582186016,35.621584609903614,36.06792537737967,2412310
1131,2012-05-10,35.192405700683594,36.170924593411975,35.020735474405654,35.75891651603021,3946438
1132,2012-05-11,34.797569274902344,35.364082524362175,34.40272861217356,35.19241226605802,3389145
1133,2012-05-14,34.76323318481445,34.9520685875458,34.40272521231763,34.67739806414505,2233766
1134,2012-05-15,35.329742431640625,35.48424517608347,34.36838865849123,34.71172912544269,3494080
1135,2012-05-16,35.89624786376953,36.15375317519568,34.67739125242671,35.12373192949107,4435353
1136,2012-05-17,35.96492004394531,36.66876840458993,35.65591225398052,36.0507551530867,4208594
1137,2012-05-18,36.0850830078125,36.44559088401838,35.20956454514853,35.65590751909742,4935351
1138,2012-05-21,35.69026184082031,36.35977550054085,35.44992390251388,36.01643492340956,1491370
1139,2012-05-22,35.60441589355469,35.8962538985113,35.398410678410464,35.827586269605426,2362045
1140,2012-05-23,35.57008361816406,36.0335942232514,35.1065753415035,35.67308623356423,3087547
1141,2012-05-24,36.170928955078125,36.32543171167367,35.17524245397195,35.84475595150381,2135683
1142,2012-05-25,35.74174880981445,36.05075661228673,35.62158104920839,35.879086387055395,1446600
1143,2012-05-28,36.531436920166016,36.85761225199518,35.53575041958459,35.53575041958459,890739
1144,2012-05-29,36.85761260986328,37.1666181258918,36.32543204523027,36.97778038679581,5201353
1145,2012-05-30,36.42843246459961,36.960610668732826,36.20526208629857,36.82327540953628,4048557
1146,2012-05-31,36.44561004638672,36.73745046352721,36.06793448637282,36.10226947489309,8033660
1147,2012-06-01,35.587242126464844,36.359758054340325,35.3640717897824,36.222422820755156,3787828
1148,2012-06-04,35.72458267211914,35.86192025455191,35.05506923409228,35.36407704824612,3267896
1149,2012-06-05,36.376930236816406,36.806105807708285,35.87908704026712,36.01642229158193,12393979
1150,2012-06-06,37.64728927612305,38.145134798654404,36.39409754664252,36.39409754664252,9494285
1151,2012-06-07,37.09794998168945,38.024968845446054,36.90911224519186,37.64729337245086,4231838
1152,2012-06-08,36.7374382019043,37.252448887252875,36.30826263078049,37.01211103310884,3997879
1153,2012-06-11,36.82326889038086,37.25244440992253,36.73743378647252,37.080774202105864,2205393
1154,2012-06-12,36.96061325073242,37.13228350093398,36.41126751871671,36.70310787543008,3376544
1155,2012-06-13,36.94343948364258,37.16660982555339,36.617264221490444,36.9091045102288,2496726
1156,2012-06-14,36.29109573364258,37.11511424068423,36.05075787558204,36.75460628938016,6671985
1157,2012-06-15,36.411277770996094,36.651618051692026,36.20527480980629,36.46278025761413,10286920
1158,2012-06-18,36.75461196899414,36.909114735306154,36.29110134163122,36.5657742197564,3027005
1159,2012-06-19,37.33828353881836,37.73312412798919,36.60010016857635,36.75460523500764,9746993
1160,2012-06-20,37.21811294555664,37.73312361755694,37.080777697727136,37.20094778589778,8882639
1161,2012-06-21,37.68162536621094,37.73312550461595,36.70310410910329,36.909109319576444,4083003
1162,2012-06-22,37.78462219238281,38.007792529239914,37.33827919024241,37.424114293406866,7332263
1163,2012-06-25,37.02928924560547,37.921973295015256,36.82328398043473,37.64730038426333,5097127
1164,2012-06-26,37.7159538269043,37.76745395641025,36.84043532631998,36.84043532631998,1992235
1165,2012-06-27,37.69879150390625,38.24813483143347,37.45845365258644,37.767459128793845,5727518
1166,2012-06-28,37.664466857910156,38.04214239102098,37.321126310873815,37.767469487706485,3083553
1167,2012-06-29,38.986328125,39.34683615794994,37.87047136918124,37.887638861879246,7486892
1168,2012-07-02,38.660152435302734,39.12366306433604,38.55714981458124,39.00349295208981,2634447
1169,2012-07-03,38.333961486816406,38.96914211584279,38.14512614214592,38.900474506105716,4091332
1170,2012-07-04,38.7974853515625,38.93482061855589,38.213806974200466,38.38547722215558,3061761
1171,2012-07-05,39.24383544921875,39.41550573792501,38.625824272618054,38.79749456132432,2830305
1172,2012-07-06,38.7974853515625,39.31249609542784,38.47131234613314,39.140825847472726,3797719
1173,2012-07-09,38.728816986083984,38.797484618282844,38.488479109174605,38.74598447624037,2397364
1174,2012-07-10,38.848976135253906,39.05498131454088,38.368300488152556,38.4198006187612,3199920
1175,2012-07-11,39.020652770996094,39.31249310166599,38.694479790405765,38.694479790405765,2903254
1176,2012-07-12,38.608642578125,39.003485493985856,38.48847481728371,39.003485493985856,2728401
1177,2012-07-13,38.4713134765625,38.79748649157603,38.36831085907748,38.66015122054723,1672753
1178,2012-07-16,38.67731475830078,38.866152494352576,38.14513885910035,38.36830924725364,3148848
1179,2012-07-17,38.539981842041016,38.814654717727876,38.419811731294615,38.72881958960241,2407572
1180,2012-07-18,38.17947769165039,38.64298836168037,38.0249749111161,38.48848558114608,2516255
1181,2012-07-19,38.45414733886719,38.72882021901799,38.28247707982629,38.43697984727772,2171498
1182,2012-07-20,38.19663619995117,38.625811782942684,38.04213345575953,38.21380368895614,1581366
1183,2012-07-23,37.52711868286133,38.11079694669026,37.44128357557983,37.990626865125634,2728477
1184,2012-07-24,38.093631744384766,38.57430977104775,37.389783356774764,37.475618469204605,8366909
1185,2012-07-25,38.02496337890625,38.248133735503,37.269614869932916,37.990628403233025,6131518
1186,2012-07-26,38.36831283569336,38.62581822845836,37.83613455829363,38.09363995105863,10181302
1187,2012-07-27,39.26099395751953,39.48416433715095,38.488477880973875,38.90048598944623,4785341
1188,2012-07-30,40.565673828125,40.68584389115875,39.140812198344,39.29531723036624,10354713
1189,2012-07-31,40.84035873413086,41.44120453678699,40.56568357309054,40.58285339013538,13034800
1190,2012-08-01,40.85752487182617,41.02919510526365,40.376849149571854,40.6858546383887,5116745
1191,2012-08-02,40.54851150512695,40.94335203395176,40.47984156235211,40.54851150512695,5172210
1192,2012-08-03,40.61719512939453,40.874700545783554,40.06785396658142,40.291024396081035,3992386
1193,2012-08-06,41.35538101196289,41.5785514412652,40.720200054060705,40.840370179640196,3989076
1194,2012-08-07,40.703025817871094,41.49271180256863,40.44552042963677,41.28670656061041,5499481
1195,2012-08-08,40.84035873413086,40.96052416917968,40.617183710519036,40.77168877965753,5783459
1196,2012-08-09,40.874691009521484,41.286701442361625,40.634355471075764,40.891860827387546,4304923
1197,2012-08-10,41.04636764526367,41.73305335932043,40.58286165713495,40.840367053586,4906011
1198,2012-08-13,41.166534423828125,41.28670453046591,40.548523385196034,40.85752890451208,2775124
1199,2012-08-14,41.2180290222168,41.50986933997277,40.737353317187946,40.737353317187946,3520379
1200,2012-08-16,41.23520278930664,42.059219027845614,40.771692199861775,41.200867809189724,3368688
1201,2012-08-17,40.39401626586914,41.54420781695792,39.913340520342686,41.32103743405492,4100386
1202,2012-08-21,41.04636764526367,41.286707878026235,40.01634605945947,40.18801632376017,2904667
1203,2012-08-22,40.84035873413086,41.06352910088968,40.58285339013538,40.703018825184195,1988035
1204,2012-08-23,40.325347900390625,40.94335886100488,40.10217287758543,40.94335886100488,4652302
1205,2012-08-24,40.205177307128906,40.63435287354706,39.896171830678426,40.17084233044487,5080546
1206,2012-08-27,40.61719512939453,40.75453507695213,40.08501913159896,40.1021842966165,1296282
1207,2012-08-28,41.71587371826172,42.230884389922906,40.58285210334826,40.68585237493935,4356311
1208,2012-08-29,40.874691009521484,42.19655276995926,40.61718565320971,41.88754727375578,6345767
1209,2012-08-30,41.801719665527344,42.230895336490576,40.58286262273338,40.84036802531132,9698034
1210,2012-08-31,41.01203536987305,41.78455152253277,40.78886031139947,41.78455152253277,6414695
1211,2012-09-03,41.73304748535156,41.887547907363725,41.218032108084444,41.235201926210216,3891463
1212,2012-09-04,42.55706787109375,42.81457325649902,41.544211492424836,41.544211492424836,8607402
1213,2012-09-05,42.57788848876953,43.18515242591412,42.421733022293665,42.681988995355624,5181748
1214,2012-09-06,42.022666931152344,42.560527292063085,41.39804988887976,42.560527292063085,2059057
1215,2012-09-07,42.30027389526367,42.629933301710345,42.16147166866365,42.508479588461775,1292419
1216,2012-09-10,42.317630767822266,42.68198723242096,41.98797133292132,42.109425056653066,2343064
1217,2012-09-11,41.97062683105469,42.300281590878726,41.71037084385819,42.07472734329449,1345773
1218,2012-09-12,42.126766204833984,42.30027014936842,41.693006343497885,42.16146793506002,2846913
1219,2012-09-13,42.040016174316406,42.54317951934474,41.81446197732286,41.883865440980536,2572173
1220,2012-09-14,41.64096450805664,42.629938132878976,41.25925481170106,42.33498042630436,13519349
1221,2012-09-17,40.80814743041992,42.02267531958382,40.582593192323124,41.91857010512598,12665195
1222,2012-09-18,40.82548904418945,41.571555108654195,40.59993484422514,40.8428422636304,8408810
1223,2012-09-20,40.51318359375,41.01634695443391,40.25292765682993,40.25292765682993,6301939
1224,2012-09-21,41.72770309448242,41.98795898022853,40.686679551498,40.686679551498,8707245
1225,2012-09-24,40.98164749145508,42.16147352952283,40.77344178906752,41.71036509651339,7593484
1226,2012-09-25,40.738739013671875,41.38070461855438,40.11412662905962,41.22454916910321,11733607
1227,2012-09-26,40.599937438964844,40.92959685685536,40.35703000403538,40.599937438964844,9302273
1228,2012-09-27,40.51318359375,41.0683972004987,40.27027616998617,40.63463730563192,12478679
1229,2012-09-28,41.81446838378906,41.88387185808016,40.773444509002445,40.773444509002445,8847242
1230,2012-10-01,41.65830993652344,41.98796935590225,41.22455001975991,41.65830993652344,5138030
1231,2012-10-03,40.82548904418945,41.987966482892936,40.704035334486825,41.64095857322599,12133968
1232,2012-10-04,40.94694519042969,41.29395312074526,40.42643329495633,41.05104568688585,7257841
1233,2012-10-05,41.01634979248047,41.32865599707476,40.94694632186111,41.20720227678909,11584935
1234,2012-10-08,41.18985366821289,41.45010962254554,40.61728680340393,40.946946228197184,6807880
1235,2012-10-09,41.71036911010742,41.81446961802014,40.89489944280182,41.3286594034328,5205666
1236,2012-10-10,41.450111389160156,41.86651810988193,40.94694797336684,41.571560407747796,7436554
1237,2012-10-11,41.34600830078125,41.849171742395356,41.155155798981056,41.6409660180517,5476615
1238,2012-10-12,41.62361526489258,41.7797660198098,39.905924014627004,41.29395582685079,2847441
1239,2012-10-15,41.241905212402344,41.970622848728546,41.10310297372034,41.502161174904806,7208908
1240,2012-10-16,41.15515899658203,41.53686873643667,41.03370525572866,41.32866299591622,4006297
1241,2012-10-17,41.55420684814453,41.64095882608806,41.12044695842686,41.432753137704374,2639928
1242,2012-10-18,41.84916687011719,41.953267366870726,41.43275546991046,41.640961170013824,2525746
1243,2012-10-19,41.4327507019043,41.81446032373463,41.293948486673926,41.64095637804773,3153069
1244,2012-10-22,41.15515899658203,41.36336473710249,40.92960473876703,41.10310873810122,4657141
1245,2012-10-23,40.7560920715332,41.17249875741663,40.7040371175261,40.99899479498282,3935245
1246,2012-10-25,40.4958381652832,40.94694660766851,40.287632458568275,40.87754313656472,12050023
1247,2012-10-29,39.88856887817383,40.096769850169096,39.6109597378538,39.6109597378538,2123473
1248,2012-10-30,39.281307220458984,40.027375693370224,39.14250498765131,39.94062370954089,2570824
1249,2012-10-31,39.55890655517578,39.732410490009045,39.22924954965212,39.4374528594734,1852024
1250,2012-11-01,40.58259201049805,40.73874276774227,40.01002511414591,40.01002511414591,4524439
1251,2012-11-02,40.94694519042969,41.05104568688585,40.63463899446493,40.808142959622714,4726469
1252,2012-11-05,40.61729049682617,40.94694995159611,40.53053850416006,40.912248213210304,3632141
1253,2012-11-06,41.519500732421875,41.60625270120698,40.42642686704869,40.84283819985539,4718509
1254,2012-11-07,41.64096450805664,41.84917022485029,41.29395654893278,41.46746052849471,4694784
1255,2012-11-08,41.241905212402344,41.39805596594589,41.01635098621952,41.276606948721984,3005197
1256,2012-11-09,41.48480987548828,41.953271571016415,41.08575165581497,41.18985686959719,5518512
1257,2012-11-12,41.64096450805664,41.901220477399534,41.519510781043955,41.519510781043955,5986709
1258,2012-11-15,41.606266021728516,41.74506827490403,41.17250603893187,41.328661515377476,11277862
1259,2012-11-16,41.32865905761719,41.62361676969757,41.051049861178164,41.57156180957998,7952790
1260,2012-11-19,41.65830993652344,41.779763654536495,41.189852991695886,41.32865522374095,4682624
1261,2012-11-20,42.36967468261719,42.491128388185636,41.67565888690701,41.69300739916143,5826060
1262,2012-11-21,41.6756591796875,42.49112868669498,41.41540325446783,42.36967498027329,8050611
1263,2012-11-22,41.32865905761719,41.866519521660365,41.18985681269605,41.72771727673923,3266009
1264,2012-11-23,41.55420684814453,41.987966737862195,41.24190066886701,41.467454870200996,2809752
1265,2012-11-26,41.77976989746094,41.84917337715222,41.31130817603737,41.640967644675406,2935121
1266,2012-11-27,41.13779830932617,41.97062112031437,41.033697811250825,41.814465666604995,7105541
1267,2012-11-29,40.91223907470703,41.311297210514766,40.56523118155322,41.12044475191848,15583782
1268,2012-11-30,40.91223907470703,41.241898455841465,40.70403339749559,41.016344266610645,9986088
1269,2012-12-03,41.276607513427734,41.32865776532102,40.79079261149947,40.998998325669206,5791740
1270,2012-12-04,41.797122955322266,41.987975463822686,41.189858983515656,41.27661097948803,8486828
1271,2012-12-05,41.69301223754883,42.07472191080521,41.29395405002477,41.90121794174289,7991825
1272,2012-12-06,41.65830993652344,41.849167123857185,41.17249977106755,41.81446538919684,3888336
1273,2012-12-07,41.18985366821289,41.797117561655746,40.981647963427484,41.7450626055121,3172271
1274,2012-12-10,41.13779830932617,41.34600401207322,40.94694582732258,41.22455029325442,2674532
1275,2012-12-11,40.77344512939453,41.36336055005486,40.704041654047415,41.293957074707734,5034484
1276,2012-12-12,40.68668746948242,41.0683971175131,40.53053202500748,40.92959489275542,6283865
1277,2012-12-13,41.03369903564453,41.20720300867815,40.80814481202012,40.912245313201694,7727857
1278,2012-12-14,40.33968734741211,41.016354795399074,40.16618335629719,41.016354795399074,6097530
1279,2012-12-17,40.37438201904297,40.66933969362263,40.06207583102762,40.35702879901113,3910978
1280,2012-12-18,40.6346321105957,40.91223652518098,40.28762423906636,40.599930382123674,4553554
1281,2012-12-19,40.32233810424805,40.8428500682121,39.992678644432054,40.79079510653818,6136261
1282,2012-12-20,40.18351745605469,40.565227040880245,40.07941698137285,40.565227040880245,2121800
1283,2012-12-21,39.80182647705078,40.166182972269716,39.73242299862959,40.11413271675229,3053451
1284,2012-12-24,39.697715759277344,40.23558087602774,39.50686327995719,39.83651799029167,2156093
1285,2012-12-26,40.0100212097168,40.3223321069213,39.76711848661975,39.83651724753482,2963625
1286,2012-12-27,39.36806106567383,40.252931813230866,39.246609694549235,40.02737758592928,7464142
1287,2012-12-28,39.38540267944336,40.04471669148003,38.968993705878205,39.697708821292785,6441596
1288,2012-12-31,39.81916809082031,39.905920070510135,39.35070645917605,39.3854081923712,1528669
1289,2013-01-01,39.506866455078125,40.11413038284264,39.454813849290744,39.95797491877881,6397127
1290,2013-01-02,39.246612548828125,39.83652328570407,39.17720907079712,39.593620525789355,10823940
1291,2013-01-03,39.61096954345703,39.81917527358895,39.26396156210283,39.48951580866367,7768126
1292,2013-01-04,39.88856887817383,39.957967633306986,39.40275641256063,39.732413442581574,7374977
1293,2013-01-07,39.697715759277344,39.957971707402805,39.40276043004737,39.90592145909697,5751436
1294,2013-01-08,40.40908432006836,40.513184815336885,39.558913017855964,39.57626153153531,7147399
1295,2013-01-09,40.09676742553711,40.582582215071234,39.94061670598302,40.513178757539066,8208348
1296,2013-01-10,39.524208068847656,40.49583300756838,39.385405850914935,40.14882510943866,5482985
1297,2013-01-11,39.263954162597656,39.62831529831192,39.159853670448484,39.593613565396836,7053838
1298,2013-01-14,38.882259368896484,39.663025077546315,38.77815648997691,39.2466182684656,10369465
1299,2013-01-15,38.53523635864258,39.24660300916098,38.46583525077934,39.03839733227339,7333310
1300,2013-01-16,38.882259368896484,39.00371076655366,38.30969471148822,38.51790046932737,12729863
1301,2013-01-17,39.090457916259766,39.229262522004994,38.60464767939772,38.89960540747014,8720890
1302,2013-01-18,39.88856887817383,40.06207282590042,38.8648937039486,39.107798760106256,11437257
1303,2013-01-21,39.524208068847656,39.94061942924166,39.28130301081644,39.680363505644365,5767870
1304,2013-01-22,39.38540267944336,39.99266645227104,39.14249764097183,39.593608342874795,5102821
1305,2013-01-23,38.91694641113281,39.76711769146351,38.7087430726564,39.558911999689045,4125262
1306,2013-01-24,38.50053405761719,39.0557476188925,38.41378208574904,38.93429391695794,7597320
1307,2013-01-25,38.51789474487305,38.74344898792837,38.27498963235998,38.27498963235998,5876853
1308,2013-01-28,38.8302001953125,38.951653925757896,38.084134003429064,38.552595702805995,4530765
1309,2013-01-29,38.899600982666016,39.350709428453825,38.58729242023802,38.7434455248029,8933771
1310,2013-01-30,38.69139099121094,39.14250174035865,38.46583679328607,38.8648949444756,6691139
1311,2013-01-31,38.24028396606445,38.8475478616287,38.03208061384992,38.587291906386874,10621030
1312,2013-02-01,38.32703399658203,38.587289938551585,38.13617916847808,38.222931149134595,6533829
1313,2013-02-04,38.58728790283203,38.76079185499165,38.34438284046816,38.36173370634371,4150438
1314,2013-02-05,38.03208541870117,38.50054478534117,37.893280813057146,38.431143659168406,2184943
1315,2013-02-06,37.9453239440918,38.396432328179166,37.82387023865417,38.18822900166913,2852740
1316,2013-02-07,38.72608947753906,38.986345385623935,37.99737199358231,37.99737199358231,5059086
1317,2013-02-08,38.60464096069336,39.14250371358783,38.379086751397985,38.864896903710225,5162866
1318,2013-02-11,39.05575180053711,39.12515291480274,38.29233483701897,38.69139300901992,3760946
1319,2013-02-12,39.15985870361328,40.02737860501117,38.65669527816384,38.76079813699125,9796530
1320,2013-02-13,38.13618850708008,39.905930287157915,37.927985114499464,39.905930287157915,7821046
1321,2013-02-14,36.67874526977539,38.3096819867983,36.036779690751366,38.17087976320836,14843823
1322,2013-02-15,37.228450775146484,37.43987686404335,36.47084500437796,36.85845631442567,8479053
1323,2013-02-18,38.144630432128906,38.549861014396186,37.08750468044285,37.08750468044285,8321446
1324,2013-02-19,38.19749069213867,38.285584516145185,37.77464081484697,38.14463535361393,8484570
1325,2013-02-20,38.10939407348633,38.637956978764755,37.84511262084712,38.23272637393039,7964693
1326,2013-02-21,37.65131378173828,38.39130052630819,37.47512373051905,37.98606986068882,6464828
1327,2013-02-22,38.42652893066406,38.58509730648221,37.70415923005088,37.91558532427339,14054231
1328,2013-02-25,39.48366165161133,39.554136232332844,38.497010352416375,38.58510417574274,15983553
1329,2013-02-26,39.096038818359375,39.43079479152972,38.83175740958847,39.43079479152972,17614848
1330,2013-02-27,38.37367248535156,39.41318136178544,38.26796182443071,39.289849071114375,9561570
1331,2013-02-28,36.752742767333984,38.7612834152925,35.95989852936006,38.62033428442053,11505348
1332,2013-03-01,38.038917541503906,38.408912034113975,36.7527464376401,37.24607322435273,9664596
1333,2013-03-04,38.21510314941406,38.58509762248488,37.457494963660004,38.056534772297276,5835406
1334,2013-03-05,38.26796340942383,38.40891255628787,37.52797441414344,38.250344168641405,4342564
1335,2013-03-06,37.93320846557617,38.40891606162807,37.827497790629415,38.26796690190048,2348098
1336,2013-03-07,38.12700653076172,38.338432611131836,37.75701208496267,37.75701208496267,3784471
1337,2013-03-08,38.76128387451172,38.81413920179056,38.074152671399766,38.37367017547553,5865486
1338,2013-03-11,38.90223693847656,39.02556923418758,38.4089125350278,38.74366855091787,3872022
1339,2013-03-12,38.49700164794922,38.972709142229675,38.09177110815279,38.972709142229675,5729772
1340,2013-03-13,38.69081497192383,38.84938336666949,38.33843969929001,38.4441527590197,4784709
1341,2013-03-14,38.6379508972168,38.76128317824857,38.320814159845625,38.620334048238576,4923712
1342,2013-03-15,38.40890884399414,38.77890330587367,38.21510199351464,38.54985797723519,4917271
1343,2013-03-18,38.3208122253418,38.40890602457525,38.23271842610834,38.373667549002974,3593844
1344,2013-03-19,37.73939514160156,38.54985620502529,37.017023100433384,38.39128783999445,5195989
1345,2013-03-20,36.770362854003906,37.668920155700306,36.576556002312934,37.54558787107038,5025753
1346,2013-03-21,35.80133056640625,37.10511840572376,35.53704915074605,36.647032530337334,4921271
1347,2013-03-22,36.10084533691406,36.36512671506974,35.53704410763646,35.81894472227526,8653798
1348,2013-03-25,36.61180114746094,36.840844129540955,36.29466434308895,36.435613502876976,4166875
1349,2013-03-26,36.99941635131836,37.10512703039578,36.47085339713941,36.47085339713941,3767435
1350,2013-03-28,37.28130340576172,37.49272947936498,36.68226605014878,36.981785922803866,4534130
1351,2013-04-01,37.17559814453125,37.51035415148703,36.91131670908759,37.0875043327167,1691135
1352,2013-04-02,37.52796173095703,37.93319218351017,37.034635104265334,37.3341549272459,4652635
1353,2013-04-03,37.42225646972656,37.56320559817485,37.19321114887643,37.298924190061314,2361750
1354,2013-04-04,36.823219299316406,37.51035048639156,36.57655473857892,37.263688315351416,3713922
1355,2013-04-05,36.876075744628906,36.999408028741044,36.55893899933687,36.55893899933687,8205260
1356,2013-04-08,36.69989776611328,37.35179305662449,36.47085476658127,36.9994177406072,3096875
1357,2013-04-09,36.40037155151367,37.42226122660036,36.22418392370883,36.840840621025784,2293912
1358,2013-04-10,36.85845947265625,36.92893404509471,36.25942202238293,36.48846498023232,1905585
1359,2013-04-11,36.488468170166016,36.92893727353556,36.34751901296689,36.92893727353556,3329986
1360,2013-04-12,37.17559814453125,37.29892804725307,36.31227687699057,36.31227687699057,1819318
1361,2013-04-15,36.664649963378906,36.999408340302935,36.523700828661646,36.999408340302935,2619515
1362,2013-04-16,37.66892623901367,38.02130152092295,36.647038877355904,36.66465572969311,2546545
1363,2013-04-17,37.66892623901367,38.109395341400266,37.43988326165177,37.66892623901367,3775629
1364,2013-04-18,37.704158782958984,38.0212955308347,37.0875021367693,37.40463888464502,5080676
1365,2013-04-22,38.54985427856445,38.97270641711184,37.43987338912055,37.43987338912055,5577118
1366,2013-04-23,38.65557098388672,38.761284028561946,38.303195761434246,38.408908806109466,2951714
1367,2013-04-25,38.70842361450195,39.57174231812462,38.0565285827497,38.44414223239111,7103973
1368,2013-04-26,38.86699676513672,39.00794589712143,38.585096111469895,38.849377526214276,3417359
1369,2013-04-29,38.91985321044922,39.25460920080415,38.602716459522966,38.602716459522966,5263605
1370,2013-04-30,39.53651428222656,39.87127031000276,38.58510153339505,38.83176374387762,5652599
1371,2013-05-02,40.4879264831543,40.69935259767694,39.201757723951694,39.21937696511153,7787838
1372,2013-05-03,39.46603775024414,40.59364046747234,39.342705456266806,40.13554977261297,3489204
1373,2013-05-06,39.501277923583984,39.800795466550156,39.043189598797085,39.30747104890133,1570856
1374,2013-05-07,39.712703704833984,40.08269823206531,38.90224007130294,39.430802998862596,4295563
1375,2013-05-08,40.43505859375,40.57600769986672,39.695069812394784,39.695069812394784,4623152
1376,2013-05-09,39.994598388671875,40.59363819479814,39.74793620422443,40.52316123664388,3439496
1377,2013-05-10,39.58936309814453,40.36458564825288,39.46603082580622,39.765550693086574,3388720
1378,2013-05-13,39.53651428222656,39.81841497550568,39.254613588947436,39.32509055454052,3486486
1379,2013-05-14,40.29412078857422,40.576019079869226,39.571751040311085,39.571751040311085,5187764
1380,2013-05-15,40.08268356323242,40.734578557864815,39.81840219617015,40.38220340178179,7598979
1381,2013-05-16,40.13554382324219,40.61125129841388,39.888881661548346,39.906500899461605,7843384
1382,2013-05-17,40.893157958984375,41.192677896036756,40.08269674521488,40.17079056320703,4225774
1383,2013-05-20,40.27650451660156,40.910782925492136,40.17079383815108,40.87554443954335,6051683
1384,2013-05-21,39.712703704833984,40.48792885398191,39.413186146368886,40.20603053770837,3901355
1385,2013-05-22,39.695091247558594,39.85366206468861,39.430809738606236,39.818423574282335,4300192
1386,2013-05-23,38.62034225463867,39.76556194583298,38.40891612500057,39.51889733135591,5416658
1387,2013-05-24,38.40890884399414,39.0431847229737,38.09177209935307,39.0431847229737,4295474
1388,2013-05-27,39.518890380859375,39.71269723399166,38.408909369725095,38.47938393731025,1976291
1389,2013-05-28,39.64223098754883,40.06508087151598,39.43080485071628,39.589375648189666,3947350
1390,2013-05-29,39.994598388671875,40.15316915482146,39.53651010915664,39.80079153314264,4123634
1391,2013-05-30,40.311744689941406,40.52317083508826,39.51890023018779,39.888894789345755,4814631
1392,2013-05-31,39.92412185668945,40.523159243656714,39.69507653334787,40.50554239468205,8210037
1393,2013-06-03,39.254608154296875,39.9593585950758,38.99032673900478,39.94174174581425,2337051
1394,2013-06-04,39.88888931274414,40.1179346701558,39.18413877861176,39.18413877861176,6339450
1395,2013-06-05,39.62459945678711,39.78316781538988,39.44841186062909,39.6598379318976,2941759
1396,2013-06-06,39.48366165161133,39.67746854086892,39.36032934307524,39.36032934307524,3741327
1397,2013-06-07,38.990333557128906,39.712703363185454,38.91985897866682,39.13128510375091,3373193
1398,2013-06-10,38.76128387451172,39.28984670608975,38.690809308240794,39.11365909556374,4178032
1399,2013-06-11,38.003684997558594,39.41318613739682,37.80987811289127,38.532247924997925,4988953
1400,2013-06-12,38.05653381347656,38.5498581720102,37.77463315587273,38.05653381347656,1985386
1401,2013-06-13,37.26369094848633,38.19748437258552,37.12273941957677,37.79225380507776,3320850
1402,2013-06-14,38.444156646728516,38.585105814156584,37.351792235217985,37.43988606228503,5440747
1403,2013-06-17,38.12700653076172,38.56747554011837,37.70415675971879,38.42652641300317,1761508
1404,2013-06-18,38.19749069213867,38.655579054912145,37.82749854306963,38.05654152960741,2599492
